0.5001522470,0.0010000000,335.0007700306,360.0014532205,0.3256536132350362,1.0,501.151746887,0.0,729027.892078,0.0
0.0000000000,0.1000000000,335.0002529323,360.0004754215,0.9999999999999989,0.8333333333333333,1.0,0.16666666666666666,729009.157769,0.0
0.5362261423,0.0010000000,273.1934696940,0.0000000072,0.9999999999629479,0.8333333333333333,537.225604748,0.0,2.02841383365e-06,0.16666666666666666
0.0000000000,0.1000000000,335.0002023280,360.0003803372,0.9999999999998994,0.6666666666666666,1.0,0.3333333333333333,729007.325631,0.0
0.0000000000,0.1000000000,273.1933207392,0.0000000000,1.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.16666666666666666
0.5703125022,0.0010000000,270.0002784591,0.0000000043,0.9999999999784845,0.6666666666666666,571.311931247,0.0,1.70638948712e-06,0.3333333333333333
0.0000000000,0.1000000000,335.0001517534,360.0002852380,0.9999999999996133,0.5,1.0,0.5,729005.49443,0.0
0.0000000000,0.1000000000,273.1933206365,0.0000000059,1.0,0.5,1.00000000019,0.3333333333333333,1.65828409526e-06,0.16666666666666666
0.0000000000,0.1000000000,270.0004202605,0.0000000025,1.0,0.5,1.0,0.16666666666666666,9.91773469054e-07,0.3333333333333333
0.5507812138,0.0010000009,270.0010882669,0.0000000007,0.9999999999962561,0.5,551.780184198,0.0,2.94071156802e-07,0.5
0.0000000000,0.1000000000,335.0001012087,360.0001901984,1.0,0.3333333333333333,1.0,0.6666666666666666,729003.664319,0.0
0.0000000000,0.1000000000,273.1934479537,0.0000000000,1.0,0.3333333333333333,1.0,0.5,3.86173979867e-09,0.16666666666666666
0.0000000006,0.0999999701,270.0003824053,0.0000000000,1.0,0.3333333333333333,1.00000000556,0.3333333333333333,0.0,0.3333333333333333
0.0000000153,0.1000000000,270.0000000000,0.0000000000,1.0,0.3333333333333333,1.00000015179,0.16666666666666666,0.0,0.5
0.5351562152,0.0010000004,270.0022075342,0.0000000000,0.9999999999999999,0.3333333333333333,536.155471466,0.0,0.0,0.6666666666666666
0.0000000000,0.1000000000,335.0000506043,360.0000950694,1.0,0.16666666666666666,1.0,0.8333333333333333,729001.832098,0.0
0.0000000000,0.1000000000,273.1933204332,0.0000000002,1.0,0.16666666666666666,1.0,0.6666666666666666,6.23323564863e-08,0.16666666666666666
0.0000000026,0.0999999252,270.0003980700,0.0000000000,1.0,0.16666666666666666,1.00000002555,0.5,0.0,0.3333333333333333
0.0000000000,0.0999999999,270.0000595940,0.0000000000,1.0,0.16666666666666666,1.0,0.3333333333333333,0.0,0.5
0.0000000000,0.0999999982,270.0000243440,0.0000000173,1.0,0.16666666666666666,1.0,0.16666666666666666,6.91846353356e-06,0.6666666666666666
0.5156249776,0.0140619118,270.0101264853,0.0000000000,1.0,0.16666666666666666,37.6609481115,0.0,0.0,0.8333333333333333
0.0000000000,0.1000000000,335.0000000000,360.0000000000,0.9999999999931768,0.0,1.00000000004,1.0,729000.0,0.0
0.0000000002,0.1000000000,273.1933203295,0.0000000191,1.0,0.0,1.00000000153,0.8333333333333333,5.38610814241e-06,0.16666666666666666
0.0000000000,0.0999998044,270.0004678960,0.0000000052,1.0,0.0,1.0,0.6666666666666666,2.06805041085e-06,0.3333333333333333
0.0000000000,0.0999999999,270.0005820256,0.0000000000,1.0,0.0,1.0,0.5,0.0,0.5
0.0000000000,0.1000000000,270.0000000000,0.0000000000,1.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666
0.0000000000,0.0999999995,270.0074307940,0.0000000130,1.0,0.0,1.0,0.16666666666666666,5.20395760297e-06,0.8333333333333333
0.5000000000,0.1000000000,270.0029428609,0.0000000419,0.999999999805677,0.0,5.95,0.0,1.67641571467e-05,1.0
